Order_ID,Order_Date,Customer_ID,Product,Category,Region,Salesperson,Sales_Channel,Quantity,Unit_Price,Discount_Percent,Gross_Sales,Discount_Amount,Sales,Cost,Profit,Payment_Method,Order_Status,Year,Month_Number,Month,Quarter
ORD10452,2024-02-16,CUST1075,Tablet,Electronics,West,Amit,Distributor,9,29828.37,0.2,268455.33,53691.07,214764.26,171811.41,42952.85,Cash,Completed,2024,2,February,Q1
ORD10453,2024-02-17,CUST1054,Smartphone,Electronics,East,Pooja,Online,7,42760.27,0.0,299321.89,0.0,299321.89,251430.39,47891.5,Net Banking,Completed,2024,2,February,Q1
ORD10454,2024-02-18,CUST1149,Keyboard,Accessories,South,Amit,Online,10,2520.61,0.0,25206.1,0.0,25206.1,18148.39,7057.71,Credit Card,Completed,2024,2,February,Q1
ORD10455,2024-02-19,CUST1002,Mouse,Accessories,East,Vikram,Retail Store,8,1164.92,0.15,9319.36,1397.9,7921.46,5545.02,2376.44,Net Banking,Completed,2024,2,February,Q1
ORD10456,2024-02-20,CUST1013,Mouse,Accessories,South,Priya,Distributor,5,1235.29,0.1,6176.45,617.64,5558.81,3891.17,1667.64,Debit Card,Completed,2024,2,February,Q1
ORD10457,2024-02-21,CUST1072,Office Chair,Furniture,East,Sneha,Distributor,4,12375.33,0.0,49501.32,0.0,49501.32,37621.0,11880.32,UPI,Completed,2024,2,February,Q1
ORD10458,2024-02-22,CUST1027,Tablet,Electronics,Central,Amit,Distributor,8,28150.48,0.15,225203.84,33780.58,-191423.26,153138.61,-38284.65,Net Banking,Returned,2024,2,February,Q1
ORD10459,2024-02-23,CUST1167,Printer,Office Equipment,Central,Amit,Retail Store,6,14950.91,0.05,89705.46,4485.27,85220.19,70732.76,14487.43,Credit Card,Completed,2024,2,February,Q1
ORD10460,2024-02-24,CUST1017,Headphones,Accessories,North,Arjun,Online,7,3586.31,0.0,25104.17,0.0,25104.17,18828.13,6276.04,Debit Card,Completed,2024,2,February,Q1
ORD10461,2024-02-25,CUST1098,Printer,Office Equipment,West,Rahul,Distributor,9,15830.25,0.2,142472.25,28494.45,113977.8,94601.57,19376.23,Net Banking,Completed,2024,2,February,Q1
ORD10462,2024-02-26,CUST1098,Mouse,Accessories,West,Neha,Retail Store,5,1166.53,0.1,5832.65,583.26,5249.39,3674.57,1574.82,Cash,Completed,2024,2,February,Q1
ORD10463,2024-02-26,CUST1012,Desk,Furniture,Central,Neha,Online,10,16915.12,0.05,169151.2,8457.56,160693.64,126947.98,33745.66,Net Banking,Completed,2024,2,February,Q1
ORD10464,2024-02-27,CUST1165,Keyboard,Accessories,North,Neha,Distributor,5,2666.66,0.1,13333.3,1333.33,11999.97,8639.98,3359.99,UPI,Completed,2024,2,February,Q1
ORD10465,2024-02-28,CUST1076,Printer,Office Equipment,West,Sneha,Distributor,8,15651.28,0.0,125210.24,0.0,125210.24,103924.5,21285.74,Cash,Completed,2024,2,February,Q1
ORD10466,2024-02-29,CUST1059,Printer,Office Equipment,East,Vikram,Retail Store,9,14835.97,0.0,133523.73,0.0,133523.73,110824.7,22699.03,Cash,Completed,2024,2,February,Q1
ORD10467,2024-03-01,CUST1062,Tablet,Electronics,Central,Pooja,Distributor,9,25996.5,0.05,233968.5,11698.42,222270.08,177816.06,44454.02,Credit Card,Completed,2024,3,March,Q1
ORD10468,2024-03-02,CUST1104,Printer,Office Equipment,Central,Priya,Distributor,4,15613.54,0.0,62454.16,0.0,62454.16,51836.95,10617.21,UPI,Completed,2024,3,March,Q1
ORD10469,2024-03-03,CUST1087,Tablet,Electronics,West,Neha,Retail Store,2,28675.14,0.15,57350.28,8602.54,48747.74,38998.19,9749.55,Credit Card,Completed,2024,3,March,Q1
ORD10470,2024-03-04,CUST1020,Laptop,Electronics,South,Arjun,Online,7,60255.01,0.1,421785.07,42178.51,379606.56,311277.38,68329.18,Cash,Completed,2024,3,March,Q1
ORD10471,2024-03-05,CUST1139,Smartphone,Electronics,Central,Sneha,Distributor,1,41548.66,0.0,41548.66,0.0,41548.66,34900.87,6647.79,Debit Card,Completed,2024,3,March,Q1
ORD10472,2024-03-06,CUST1159,Laptop,Electronics,East,Amit,Retail Store,9,64870.03,0.05,583830.27,29191.51,554638.76,454803.78,99834.98,Credit Card,Completed,2024,3,March,Q1
ORD10473,2024-03-07,CUST1105,Desk,Furniture,North,Arjun,Distributor,2,17119.77,0.15,34239.54,5135.93,29103.61,22991.85,6111.76,Credit Card,Completed,2024,3,March,Q1
ORD10474,2024-03-07,CUST1011,Mouse,Accessories,South,Neha,Online,6,1251.04,0.15,7506.24,1125.94,6380.3,4466.21,1914.09,Net Banking,Completed,2024,3,March,Q1
ORD10475,2024-03-08,CUST1090,Printer,Office Equipment,South,Amit,Online,3,15264.09,0.1,45792.27,4579.23,41213.04,34206.82,7006.22,Cash,Completed,2024,3,March,Q1
ORD10476,2024-03-09,CUST1038,Desk,Furniture,South,Amit,Online,7,18664.22,0.05,130649.54,6532.48,124117.06,98052.48,26064.58,Cash,Completed,2024,3,March,Q1
ORD10477,2024-03-10,CUST1174,Smartphone,Electronics,West,Pooja,Retail Store,8,38922.8,0.05,311382.4,15569.12,295813.28,248483.16,47330.12,Debit Card,Completed,2024,3,March,Q1
ORD10478,2024-03-11,CUST1011,Smartphone,Electronics,Central,Pooja,Distributor,1,39258.01,0.05,39258.01,1962.9,37295.11,31327.89,5967.22,Debit Card,Completed,2024,3,March,Q1
ORD10479,2024-03-12,CUST1001,Office Chair,Furniture,North,Priya,Online,3,12763.81,0.05,38291.43,1914.57,36376.86,27646.41,8730.45,Cash,Completed,2024,3,March,Q1
ORD10480,2024-03-13,CUST1081,Mouse,Accessories,West,Pooja,Distributor,3,1279.96,0.15,3839.88,575.98,3263.9,2284.73,979.17,Cash,Completed,2024,3,March,Q1
ORD10481,2024-03-14,CUST1068,Smartphone,Electronics,South,Neha,Online,10,39926.82,0.15,399268.2,59890.23,339377.97,285077.49,54300.48,Debit Card,Completed,2024,3,March,Q1
ORD10482,2024-03-15,CUST1166,Headphones,Accessories,North,Vikram,Distributor,10,3379.82,0.0,33798.2,0.0,33798.2,25348.65,8449.55,Debit Card,Completed,2024,3,March,Q1
ORD10483,2024-03-16,CUST1125,Printer,Office Equipment,South,Vikram,Distributor,6,16046.63,0.0,96279.78,0.0,96279.78,79912.22,16367.56,Credit Card,Completed,2024,3,March,Q1
ORD10484,2024-03-17,CUST1132,Printer,Office Equipment,Central,Pooja,Online,8,15515.32,0.05,124122.56,6206.13,117916.43,97870.64,20045.79,Cash,Completed,2024,3,March,Q1
ORD10485,2024-03-18,CUST1029,Headphones,Accessories,Central,Neha,Retail Store,9,3327.32,0.1,29945.88,2994.59,26951.29,20213.47,6737.82,Cash,Completed,2024,3,March,Q1
ORD10486,2024-03-18,CUST1049,Monitor,Electronics,West,Rahul,Retail Store,10,18318.66,0.1,183186.6,18318.66,164867.94,128596.99,36270.95,UPI,Completed,2024,3,March,Q1
ORD10487,2024-03-19,CUST1051,Headphones,Accessories,North,Neha,Distributor,3,3248.9,0.0,9746.7,0.0,9746.7,7310.02,2436.68,Debit Card,Completed,2024,3,March,Q1
ORD10488,2024-03-20,CUST1034,Smartphone,Electronics,South,Sneha,Distributor,9,42229.14,0.1,380062.26,38006.23,342056.03,287327.07,54728.96,UPI,Completed,2024,3,March,Q1
ORD10489,2024-03-21,CUST1179,Office Chair,Furniture,East,Neha,Distributor,5,11084.46,0.15,55422.3,8313.34,47108.96,35802.81,11306.15,Net Banking,Completed,2024,3,March,Q1
ORD10490,2024-03-22,CUST1019,Office Chair,Furniture,West,Neha,Distributor,7,12287.91,0.15,86015.37,12902.31,73113.06,55565.93,17547.13,Cash,Completed,2024,3,March,Q1
ORD10491,2024-03-23,CUST1045,Printer,Office Equipment,North,Priya,Online,2,14365.44,0.1,28730.88,2873.09,25857.79,21461.97,4395.82,Debit Card,Completed,2024,3,March,Q1
ORD10492,2024-03-24,CUST1178,Tablet,Electronics,West,Amit,Retail Store,3,29946.84,0.0,89840.52,0.0,89840.52,71872.42,17968.1,UPI,Completed,2024,3,March,Q1
ORD10493,2024-03-25,CUST1005,Laptop,Electronics,Central,Pooja,Distributor,6,69212.25,0.0,415273.5,0.0,415273.5,340524.27,74749.23,Debit Card,Completed,2024,3,March,Q1
ORD10494,2024-03-26,CUST1155,Laptop,Electronics,South,Pooja,Distributor,1,61865.67,0.05,61865.67,3093.28,58772.39,48193.36,10579.03,Debit Card,Completed,2024,3,March,Q1
ORD10495,2024-03-27,CUST1011,Laptop,Electronics,East,Rahul,Retail Store,8,62281.28,0.1,498250.24,49825.02,448425.22,367708.68,80716.54,Debit Card,Completed,2024,3,March,Q1
ORD10496,2024-03-28,CUST1108,Laptop,Electronics,Central,Priya,Retail Store,10,64782.78,0.05,647827.8,32391.39,615436.41,504657.86,110778.55,Debit Card,Completed,2024,3,March,Q1
ORD10497,2024-03-28,CUST1074,Laptop,Electronics,South,Vikram,Distributor,5,69875.35,0.0,349376.75,0.0,349376.75,286488.94,62887.81,Net Banking,Completed,2024,3,March,Q1
ORD10498,2024-03-29,CUST1149,Desk,Furniture,West,Arjun,Retail Store,4,18437.6,0.2,73750.4,14750.08,59000.32,46610.25,12390.07,Credit Card,Completed,2024,3,March,Q1
ORD10499,2024-03-30,CUST1067,Mouse,Accessories,East,Amit,Distributor,5,1178.59,0.0,5892.95,0.0,5892.95,4125.06,1767.89,UPI,Completed,2024,3,March,Q1
ORD10500,2024-03-31,CUST1127,Headphones,Accessories,East,Arjun,Distributor,1,3681.58,0.15,3681.58,552.24,3129.34,2347.0,782.34,Debit Card,Completed,2024,3,March,Q1
ORD10501,2024-04-01,CUST1132,Office Chair,Furniture,South,Amit,Retail Store,1,12776.64,0.1,12776.64,1277.66,11498.98,8739.22,2759.76,Net Banking,Completed,2024,4,April,Q2
ORD10502,2024-04-02,CUST1056,Keyboard,Accessories,East,Arjun,Distributor,8,2517.83,0.0,20142.64,0.0,20142.64,14502.7,5639.94,UPI,Completed,2024,4,April,Q2
ORD10503,2024-04-03,CUST1084,Keyboard,Accessories,East,Arjun,Retail Store,8,2374.21,0.1,18993.68,1899.37,17094.31,12307.9,4786.41,Debit Card,Completed,2024,4,April,Q2
ORD10504,2024-04-04,CUST1137,Keyboard,Accessories,West,Arjun,Online,10,2663.34,0.05,26633.4,1331.67,25301.73,18217.25,7084.48,Net Banking,Completed,2024,4,April,Q2
ORD10505,2024-04-05,CUST1141,Keyboard,Accessories,Central,Amit,Distributor,2,2677.85,0.15,5355.7,803.35,4552.35,3277.69,1274.66,Debit Card,Completed,2024,4,April,Q2
ORD10506,2024-04-06,CUST1030,Keyboard,Accessories,North,Arjun,Retail Store,3,2412.85,0.0,7238.55,0.0,7238.55,5211.76,2026.79,Net Banking,Completed,2024,4,April,Q2
ORD10507,2024-04-07,CUST1079,Printer,Office Equipment,East,Sneha,Online,9,14388.45,0.15,129496.05,19424.41,110071.64,91359.46,18712.18,Net Banking,Completed,2024,4,April,Q2
ORD10508,2024-04-08,CUST1150,Headphones,Accessories,West,Pooja,Distributor,8,3631.34,0.05,29050.72,1452.54,27598.18,20698.64,6899.54,Credit Card,Completed,2024,4,April,Q2
ORD10509,2024-04-08,CUST1154,Desk,Furniture,Central,Neha,Retail Store,3,17385.72,0.15,52157.16,7823.57,44333.59,35023.54,9310.05,Debit Card,Completed,2024,4,April,Q2
ORD10510,2024-04-09,CUST1088,Smartphone,Electronics,East,Vikram,Distributor,6,40099.77,0.05,240598.62,12029.93,228568.69,191997.7,36570.99,UPI,Completed,2024,4,April,Q2
ORD10511,2024-04-10,CUST1022,Tablet,Electronics,South,Rahul,Retail Store,8,28779.88,0.1,230239.04,23023.9,207215.14,165772.11,41443.03,Credit Card,Completed,2024,4,April,Q2
ORD10512,2024-04-11,CUST1003,Keyboard,Accessories,South,Vikram,Retail Store,10,2371.41,0.15,23714.1,3557.12,20156.98,14513.03,5643.95,Debit Card,Completed,2024,4,April,Q2
ORD10513,2024-04-12,CUST1009,Headphones,Accessories,North,Neha,Retail Store,6,3392.5,0.05,20355.0,1017.75,19337.25,14502.94,4834.31,Debit Card,Completed,2024,4,April,Q2
ORD10514,2024-04-13,CUST1178,Headphones,Accessories,Central,Sneha,Distributor,7,3736.55,0.1,26155.85,2615.58,23540.27,17655.2,5885.07,Net Banking,Completed,2024,4,April,Q2
ORD10515,2024-04-14,CUST1118,Tablet,Electronics,North,Arjun,Retail Store,2,29610.71,0.0,59221.42,0.0,59221.42,47377.14,11844.28,Credit Card,Completed,2024,4,April,Q2
ORD10516,2024-04-15,CUST1152,Printer,Office Equipment,South,Sneha,Retail Store,4,14004.5,0.2,56018.0,11203.6,44814.4,37195.95,7618.45,Cash,Completed,2024,4,April,Q2
ORD10517,2024-04-16,CUST1084,Keyboard,Accessories,South,Sneha,Distributor,1,2428.4,0.0,2428.4,0.0,2428.4,1748.45,679.95,Debit Card,Completed,2024,4,April,Q2
ORD10518,2024-04-17,CUST1095,Printer,Office Equipment,South,Amit,Retail Store,2,15107.9,0.0,30215.8,0.0,30215.8,25079.11,5136.69,Debit Card,Completed,2024,4,April,Q2
ORD10519,2024-04-18,CUST1061,Keyboard,Accessories,North,Neha,Online,9,2331.27,0.1,20981.43,2098.14,18883.29,13595.97,5287.32,Cash,Completed,2024,4,April,Q2
ORD10520,2024-04-18,CUST1074,Keyboard,Accessories,West,Amit,Retail Store,1,2487.12,0.1,2487.12,248.71,2238.41,1611.66,626.75,UPI,Completed,2024,4,April,Q2
ORD10521,2024-04-19,CUST1108,Printer,Office Equipment,North,Arjun,Distributor,5,15454.71,0.2,77273.55,15454.71,0.0,51309.64,0.0,Debit Card,Cancelled,2024,4,April,Q2
ORD10522,2024-04-20,CUST1032,Laptop,Electronics,Central,Vikram,Distributor,6,68121.14,0.0,408726.84,0.0,408726.84,335156.01,73570.83,Net Banking,Completed,2024,4,April,Q2
ORD10523,2024-04-21,CUST1174,Headphones,Accessories,East,Neha,Distributor,6,3272.28,0.1,19633.68,1963.37,17670.31,13252.73,4417.58,Credit Card,Completed,2024,4,April,Q2
ORD10524,2024-04-22,CUST1032,Printer,Office Equipment,West,Neha,Online,2,15174.19,0.05,30348.38,1517.42,28830.96,23929.7,4901.26,Debit Card,Completed,2024,4,April,Q2
ORD10525,2024-04-23,CUST1163,Mouse,Accessories,South,Sneha,Distributor,3,1257.03,0.05,3771.09,188.55,3582.54,2507.78,1074.76,Credit Card,Completed,2024,4,April,Q2
ORD10526,2024-04-24,CUST1125,Desk,Furniture,Central,Vikram,Online,1,18702.72,0.1,18702.72,1870.27,16832.45,13297.64,3534.81,Cash,Completed,2024,4,April,Q2
ORD10527,2024-04-25,CUST1023,Laptop,Electronics,North,Amit,Distributor,2,67565.51,0.15,135131.02,20269.65,114861.37,94186.32,20675.05,Credit Card,Completed,2024,4,April,Q2
ORD10528,2024-04-26,CUST1025,Mouse,Accessories,North,Arjun,Retail Store,3,1166.25,0.1,3498.75,349.88,3148.87,2204.21,944.66,Debit Card,Completed,2024,4,April,Q2
ORD10529,2024-04-27,CUST1002,Headphones,Accessories,East,Pooja,Retail Store,7,3578.14,0.15,25046.98,3757.05,21289.93,15967.45,5322.48,UPI,Completed,2024,4,April,Q2
ORD10530,2024-04-28,CUST1147,Monitor,Electronics,North,Rahul,Distributor,5,18111.46,0.15,90557.3,13583.6,76973.7,60039.49,16934.21,UPI,Completed,2024,4,April,Q2
ORD10531,2024-04-29,CUST1054,Office Chair,Furniture,West,Sneha,Retail Store,5,11045.46,0.0,55227.3,0.0,55227.3,41972.75,13254.55,Credit Card,Completed,2024,4,April,Q2
ORD10532,2024-04-29,CUST1104,Printer,Office Equipment,North,Rahul,Retail Store,7,15167.92,0.05,106175.44,5308.77,100866.67,83719.34,17147.33,Net Banking,Completed,2024,4,April,Q2
ORD10533,2024-04-30,CUST1007,Smartphone,Electronics,Central,Arjun,Retail Store,9,41712.5,0.0,375412.5,0.0,375412.5,315346.5,60066.0,Net Banking,Completed,2024,4,April,Q2
ORD10534,2024-05-01,CUST1121,Office Chair,Furniture,Central,Sneha,Online,3,12762.1,0.15,38286.3,5742.95,32543.35,24732.95,7810.4,UPI,Completed,2024,5,May,Q2
ORD10535,2024-05-02,CUST1047,Mouse,Accessories,South,Rahul,Online,6,1237.01,0.1,7422.06,742.21,6679.85,4675.89,2003.96,Net Banking,Completed,2024,5,May,Q2
ORD10536,2024-05-03,CUST1033,Keyboard,Accessories,West,Neha,Retail Store,10,2470.71,0.05,24707.1,1235.36,23471.74,16899.65,6572.09,Net Banking,Completed,2024,5,May,Q2
ORD10537,2024-05-04,CUST1163,Headphones,Accessories,South,Rahul,Distributor,4,3764.97,0.1,15059.88,1505.99,13553.89,10165.42,3388.47,Debit Card,Completed,2024,5,May,Q2
ORD10538,2024-05-05,CUST1134,Monitor,Electronics,West,Vikram,Distributor,6,18673.27,0.1,112039.62,11203.96,100835.66,78651.81,22183.85,Debit Card,Completed,2024,5,May,Q2
ORD10539,2024-05-06,CUST1146,Laptop,Electronics,South,Pooja,Retail Store,2,60015.5,0.0,120031.0,0.0,120031.0,98425.42,21605.58,UPI,Completed,2024,5,May,Q2
ORD10540,2024-05-07,CUST1024,Laptop,Electronics,North,Priya,Retail Store,3,63898.11,0.0,191694.33,0.0,191694.33,157189.35,34504.98,UPI,Completed,2024,5,May,Q2
ORD10541,2024-05-08,CUST1018,Printer,Office Equipment,South,Sneha,Retail Store,5,14579.0,0.0,72895.0,0.0,72895.0,60502.85,12392.15,Net Banking,Completed,2024,5,May,Q2
ORD10542,2024-05-09,CUST1177,Tablet,Electronics,West,Neha,Retail Store,6,29308.89,0.0,175853.34,0.0,-175853.34,140682.67,-35170.67,UPI,Returned,2024,5,May,Q2
ORD10543,2024-05-09,CUST1080,Headphones,Accessories,South,Sneha,Retail Store,9,3365.3,0.15,30287.7,4543.16,25744.54,19308.4,6436.14,UPI,Completed,2024,5,May,Q2
ORD10544,2024-05-10,CUST1096,Office Chair,Furniture,East,Arjun,Online,1,11262.91,0.05,11262.91,563.15,10699.76,8131.82,2567.94,Debit Card,Completed,2024,5,May,Q2
ORD10545,2024-05-11,CUST1007,Tablet,Electronics,Central,Vikram,Retail Store,5,28803.71,0.05,144018.55,7200.93,136817.62,109454.1,27363.52,Credit Card,Completed,2024,5,May,Q2
ORD10546,2024-05-12,CUST1007,Desk,Furniture,East,Sneha,Distributor,3,17943.94,0.1,53831.82,5383.18,48448.64,38274.43,10174.21,Debit Card,Completed,2024,5,May,Q2
ORD10547,2024-05-13,CUST1009,Keyboard,Accessories,South,Neha,Online,6,2517.59,0.0,15105.54,0.0,15105.54,10875.99,4229.55,Credit Card,Completed,2024,5,May,Q2
ORD10548,2024-05-14,CUST1076,Printer,Office Equipment,West,Pooja,Online,7,15558.17,0.2,108907.19,21781.44,87125.75,72314.37,14811.38,UPI,Completed,2024,5,May,Q2
ORD10549,2024-05-15,CUST1159,Monitor,Electronics,West,Neha,Retail Store,6,18392.15,0.05,110352.9,5517.64,104835.26,81771.5,23063.76,Cash,Completed,2024,5,May,Q2
ORD10550,2024-05-16,CUST1015,Laptop,Electronics,South,Rahul,Retail Store,8,66818.74,0.0,534549.92,0.0,534549.92,438330.93,96218.99,UPI,Completed,2024,5,May,Q2
ORD10551,2024-05-17,CUST1157,Laptop,Electronics,East,Neha,Retail Store,7,70060.1,0.0,490420.7,0.0,490420.7,402144.97,88275.73,Credit Card,Completed,2024,5,May,Q2
ORD10552,2024-05-18,CUST1053,Monitor,Electronics,Central,,Retail Store,7,19439.93,0.0,136079.51,0.0,136079.51,106142.02,29937.49,UPI,Completed,2024,5,May,Q2
ORD10553,2024-05-19,CUST1125,Smartphone,Electronics,North,Priya,Retail Store,6,40437.15,0.1,242622.9,24262.29,218360.61,183422.91,34937.7,Debit Card,Completed,2024,5,May,Q2
ORD10554,2024-05-20,CUST1092,Desk,Furniture,South,Rahul,Retail Store,8,17966.9,0.1,143735.2,14373.52,129361.68,102195.73,27165.95,Cash,Completed,2024,5,May,Q2
ORD10555,2024-05-20,CUST1095,Smartphone,Electronics,East,Vikram,Distributor,3,40339.13,0.0,121017.39,0.0,121017.39,101654.61,19362.78,Net Banking,Completed,2024,5,May,Q2
ORD10556,2024-05-21,CUST1095,Headphones,Accessories,West,Priya,Distributor,10,3754.37,0.05,37543.7,1877.18,35666.52,26749.89,8916.63,Net Banking,Completed,2024,5,May,Q2
ORD10557,2024-05-22,CUST1057,Office Chair,Furniture,South,Amit,Distributor,1,11158.75,0.0,11158.75,0.0,11158.75,8480.65,2678.1,Credit Card,Completed,2024,5,May,Q2
ORD10558,2024-05-23,CUST1044,Mouse,Accessories,East,Rahul,Distributor,2,1157.07,0.05,2314.14,115.71,2198.43,1538.9,659.53,UPI,Completed,2024,5,May,Q2
ORD10559,2024-05-24,CUST1069,Keyboard,Accessories,East,Pooja,Retail Store,2,2592.08,0.05,5184.16,259.21,4924.95,3545.96,1378.99,UPI,Completed,2024,5,May,Q2
ORD10560,2024-05-25,CUST1166,Headphones,Accessories,Central,Pooja,Online,5,3649.74,0.0,18248.7,0.0,18248.7,13686.53,4562.17,Cash,Completed,2024,5,May,Q2
ORD10561,2024-05-26,CUST1097,Office Chair,Furniture,Central,Amit,Online,4,11116.33,0.05,44465.32,2223.27,-42242.05,32103.96,-10138.09,Credit Card,Returned,2024,5,May,Q2
ORD10562,2024-05-27,CUST1093,Keyboard,Accessories,North,Amit,Distributor,7,2373.44,0.2,16614.08,3322.82,13291.26,9569.71,3721.55,Net Banking,Completed,2024,5,May,Q2
ORD10563,2024-05-28,CUST1101,Tablet,Electronics,Central,Pooja,Retail Store,2,28807.49,0.0,57614.98,0.0,57614.98,46091.98,11523.0,UPI,Completed,2024,5,May,Q2
ORD10564,2024-05-29,CUST1025,Monitor,Electronics,North,Sneha,Retail Store,1,18433.77,0.1,18433.77,1843.38,16590.39,12940.5,3649.89,Cash,Completed,2024,5,May,Q2
ORD10565,2024-05-30,CUST1105,Headphones,Accessories,East,Sneha,Online,1,3388.26,0.0,3388.26,0.0,-3388.26,2541.2,-847.06,Cash,Returned,2024,5,May,Q2
ORD10566,2024-05-30,CUST1007,Laptop,Electronics,West,Pooja,Distributor,9,61200.5,0.1,550804.5,55080.45,495724.05,406493.72,89230.33,Net Banking,Completed,2024,5,May,Q2
ORD10567,2024-05-31,CUST1139,Mouse,Accessories,North,Vikram,Retail Store,4,1144.89,0.1,4579.56,457.96,4121.6,2885.12,1236.48,Cash,Completed,2024,5,May,Q2
ORD10568,2024-06-01,CUST1105,Smartphone,Electronics,East,Amit,Distributor,1,37428.51,0.05,37428.51,1871.43,35557.08,29867.95,5689.13,Debit Card,Completed,2024,6,June,Q2
ORD10569,2024-06-02,CUST1148,Smartphone,Electronics,Central,Sneha,Retail Store,10,40256.78,0.1,402567.8,40256.78,362311.02,304341.26,57969.76,Debit Card,Completed,2024,6,June,Q2
ORD10570,2024-06-03,CUST1095,Monitor,Electronics,North,Sneha,Retail Store,4,17389.68,0.05,69558.72,3477.94,66080.78,51543.01,14537.77,UPI,Completed,2024,6,June,Q2
ORD10571,2024-06-04,CUST1167,Tablet,Electronics,East,Arjun,Retail Store,4,27095.79,0.2,108383.16,21676.63,86706.53,69365.22,17341.31,UPI,Completed,2024,6,June,Q2
ORD10572,2024-06-05,CUST1044,Smartphone,Electronics,West,Neha,Distributor,4,38497.38,0.05,153989.52,7699.48,146290.04,122883.63,23406.41,Credit Card,Completed,2024,6,June,Q2
ORD10573,2024-06-06,CUST1049,Mouse,Accessories,South,Arjun,Retail Store,3,1147.9,0.2,3443.7,688.74,2754.96,1928.47,826.49,Cash,Completed,2024,6,June,Q2
ORD10574,2024-06-07,CUST1042,Tablet,Electronics,South,Vikram,Online,9,29084.83,0.0,261763.47,0.0,261763.47,209410.78,52352.69,UPI,Completed,2024,6,June,Q2
ORD10575,2024-06-08,CUST1040,Monitor,Electronics,East,Vikram,Online,10,17284.68,0.15,172846.8,25927.02,146919.78,114597.43,32322.35,Credit Card,Completed,2024,6,June,Q2
ORD10576,2024-06-09,CUST1154,Laptop,Electronics,East,Sneha,Distributor,7,64678.89,0.1,452752.23,45275.22,407477.01,334131.15,73345.86,UPI,Completed,2024,6,June,Q2
ORD10577,2024-06-10,CUST1077,Printer,Office Equipment,West,Priya,Distributor,4,15852.95,,63411.8,12682.36,50729.44,42105.44,8624.0,UPI,Completed,2024,6,June,Q2
ORD10578,2024-06-10,CUST1086,Laptop,Electronics,East,Vikram,Retail Store,8,68514.97,0.15,548119.76,82217.96,465901.8,382039.48,83862.32,Credit Card,Completed,2024,6,June,Q2
ORD10579,2024-06-11,CUST1078,Tablet,Electronics,South,Sneha,Retail Store,10,28777.67,0.05,287776.7,14388.84,273387.86,218710.29,54677.57,Credit Card,Completed,2024,6,June,Q2
