Date,City,Temperature,Min_Temperature,Max_Temperature,Rainfall,Humidity,Wind_Speed,Pressure,Weather_Condition
2024-07-30,Chennai,43.41,39.17,49.06,44.69,98.0,19.57,1012.4,Heavy Rain
2022-04-09,Bengaluru,31.95,26.54,36.4,0.1,61.93,4.75,1020.13,Clear
2024-09-30,Bengaluru,23.37,16.43,30.03,26.26,96.95,16.68,1008.09,Rainy
2024-04-11,Mumbai,32.87,27.89,37.09,3.31,49.32,6.52,1012.44,Clear
2022-04-25,Bengaluru,30.68,23.49,36.8,2.06,59.3,7.74,1013.32,Clear
2022-12-27,Pune,17.93,11.05,23.24,0.63,75.51,6.65,1011.94,Cold
2023-09-26,Bengaluru,23.55,16.97,28.57,12.98,90.33,17.9,1008.13,Rainy
2022-08-27,Mumbai,31.94,25.76,39.03,21.64,88.67,18.45,1018.57,Rainy
2022-04-03,Mumbai,30.67,26.54,35.29,5.6,64.28,12.12,1008.48,Clear
2022-06-04,Delhi,38.68,34.44,46.14,1.1,44.15,10.76,1016.51,Hot
2024-04-26,Delhi,31.85,27.35,39.25,1.33,66.76,13.66,1011.58,Clear
2023-03-27,Delhi,27.13,21.58,33.14,0.81,65.41,5.79,1007.92,Clear
2022-07-03,Hyderabad,37.96,31.31,43.97,9.31,50.63,13.65,1016.55,Hot
2022-04-25,Delhi,26.85,20.52,34.39,6.33,65.82,10.22,1008.51,Clear
2023-12-25,Delhi,18.61,10.19,23.2,1.99,68.99,5.9,1020.9,Clear
2024-04-20,Bengaluru,30.95,21.96,37.0,1.6,60.13,11.74,1011.01,Clear
2024-09-28,Mumbai,26.54,20.3,33.05,8.98,73.59,9.24,1004.99,Clear
2024-04-28,Chennai,41.8,34.0,48.99,4.3,53.12,8.32,1006.65,Hot
2022-08-29,Delhi,24.01,15.79,28.25,19.23,98.0,7.92,1015.94,Rainy
2022-09-20,Bengaluru,25.95,21.45,31.71,29.12,98.0,11.26,1016.14,Rainy
2023-03-13,Pune,32.59,26.86,38.4,1.95,58.27,9.94,1012.13,Clear
2023-07-23,Bengaluru,38.13,30.58,43.16,19.09,71.8,8.39,1013.04,Rainy
2023-02-16,Mumbai,25.12,16.73,31.35,1.32,55.76,12.9,1015.46,Clear
2022-09-02,Delhi,29.03,20.07,35.14,10.71,71.48,13.72,1016.0,Rainy
2024-05-05,Chennai,40.22,31.74,44.79,0.83,43.59,9.54,1011.05,Hot
2024-10-22,Delhi,25.35,17.8,33.1,1.22,68.1,14.92,1007.27,Clear
2023-12-10,Delhi,16.27,12.18,24.04,0.11,84.0,11.23,1024.95,Cold
2023-07-24,Chennai,37.87,33.73,43.13,3.31,53.03,21.49,1010.29,Hot
2023-06-19,Chennai,38.69,33.76,46.23,6.34,50.48,12.52,1019.27,Hot
2023-09-22,Hyderabad,29.46,21.85,35.33,21.13,98.0,15.18,1011.12,Rainy
2023-09-17,Bengaluru,21.87,14.83,27.24,21.38,98.0,12.32,1005.59,Rainy
2023-09-26,Mumbai,34.78,28.35,39.38,11.84,69.04,11.53,1006.58,Rainy
2023-05-14,Mumbai,35.06,26.96,41.66,2.3,41.76,10.86,1012.42,Hot
2023-11-08,Bengaluru,20.63,12.66,26.01,1.45,57.48,8.97,1006.5,Clear
2023-12-22,Mumbai,26.09,18.39,31.79,0.92,72.25,9.13,1011.44,Clear
2022-12-09,Bengaluru,13.5,4.51,17.8,0.47,85.45,10.63,1011.07,Cold
2024-01-28,Mumbai,25.43,18.84,31.28,0.66,76.54,14.25,1020.86,Clear
2022-05-08,Hyderabad,35.66,30.04,43.4,3.39,42.92,6.91,1005.34,Hot
2023-12-30,Chennai,20.68,14.58,27.86,0.45,72.88,16.17,1009.19,Clear
2024-02-27,Bengaluru,22.29,14.82,29.98,0.81,73.49,22.78,1015.18,Clear
2024-01-22,Bengaluru,21.32,15.58,26.0,4.07,72.44,15.23,1010.66,Clear
2024-03-27,Delhi,24.46,15.5,29.04,1.11,61.13,7.85,1006.59,Clear
2023-08-20,Mumbai,37.8,32.17,43.2,14.48,72.74,17.59,1019.79,Rainy
2022-09-05,Delhi,25.65,19.6,29.95,20.31,98.0,15.27,1014.45,Rainy
2024-12-04,Mumbai,19.87,15.06,25.35,0.55,70.69,16.53,1019.99,Clear
2024-04-26,Pune,32.05,25.89,37.6,0.72,46.63,9.39,1023.59,Clear
2023-07-06,Pune,35.73,30.9,42.04,41.87,98.0,6.79,1009.74,Heavy Rain
2022-06-19,Chennai,41.55,33.59,46.37,4.35,46.57,13.38,1003.68,Hot
2023-08-28,Pune,33.04,24.31,38.17,21.66,79.16,18.35,999.7,Rainy
2024-06-17,Hyderabad,35.02,28.82,40.48,4.0,59.62,21.35,1013.51,Hot
2023-08-16,Bengaluru,28.74,19.91,33.96,5.27,69.97,13.55,1012.17,Clear
2022-03-28,Mumbai,26.96,20.28,34.64,0.09,71.08,8.73,1004.49,Clear
2023-01-12,Bengaluru,21.66,15.28,27.01,3.17,66.58,15.27,1012.8,Clear
2024-07-18,Bengaluru,32.8,28.32,37.88,4.39,55.3,17.76,1013.22,Clear
2024-10-26,Mumbai,24.28,19.42,28.29,3.57,76.68,3.94,1013.67,Clear
2023-04-16,Delhi,34.06,25.46,39.7,1.39,53.14,8.27,1012.44,Clear
2022-01-10,Bengaluru,22.71,17.6,30.16,1.66,68.23,12.82,1008.22,Clear
2024-11-14,Pune,21.16,12.83,27.25,1.65,66.78,3.99,1009.92,Clear
2022-06-30,Hyderabad,37.57,30.26,45.21,5.01,45.65,9.11,1006.13,Hot
2022-04-15,Pune,,21.67,34.0,2.41,58.13,10.57,1016.77,Clear
2024-07-18,Pune,28.19,22.29,33.63,1.91,61.09,16.76,1012.98,Clear
2023-09-14,Mumbai,35.84,29.41,40.66,28.04,98.0,9.63,1020.74,Rainy
2023-05-30,Chennai,37.96,32.46,43.92,1.21,52.81,12.9,1006.09,Hot
2023-07-21,Mumbai,37.9,31.23,43.52,1.78,65.9,11.84,1013.22,Hot
2024-01-12,Pune,20.02,12.42,26.64,0.74,68.59,8.29,1008.25,Clear
2022-08-27,Pune,29.12,20.57,35.71,15.58,74.95,9.47,1007.04,Rainy
2024-05-07,Delhi,30.88,25.49,36.22,0.69,55.21,9.92,1010.48,Clear
2024-03-10,Chennai,30.19,21.47,35.36,0.26,43.23,13.04,1012.07,Clear
2024-09-30,Pune,28.05,21.71,34.74,19.51,93.12,11.2,1016.77,Rainy
2022-11-07,Chennai,24.96,18.23,29.61,2.71,68.31,14.61,1007.47,Clear
2023-08-31,Hyderabad,28.92,21.48,32.99,13.72,74.86,10.58,1008.36,Rainy
2024-05-16,Delhi,39.49,33.82,44.87,0.11,38.06,8.91,1021.87,Hot
2023-08-16,Pune,33.83,29.81,41.57,15.1,79.89,13.77,1018.26,Rainy
2024-01-16,Mumbai,25.02,19.04,31.6,4.56,66.64,11.75,1004.75,Clear
2024-12-27,Pune,20.83,15.75,26.07,7.46,77.46,11.31,1008.33,Clear
2022-07-15,Mumbai,38.92,34.03,45.1,25.81,82.18,11.66,1016.06,Rainy
2023-02-23,Bengaluru,25.57,19.41,33.02,3.14,60.75,14.63,1004.9,Clear
2024-05-08,Delhi,32.46,24.27,38.92,2.05,54.53,14.5,1014.28,Clear
2023-04-08,Chennai,34.23,25.32,40.73,0.97,47.2,6.41,1015.71,Clear
2024-03-13,Mumbai,27.0,23.0,31.49,5.14,63.89,19.05,1012.83,Clear
2023-10-21,Bengaluru,18.9,11.68,25.27,1.43,77.3,12.62,1015.57,Clear
2023-09-03,Chennai,38.95,30.14,43.47,19.96,78.01,12.04,1010.91,Rainy
2024-10-14,Chennai,27.34,18.55,34.37,0.85,57.28,11.92,1010.05,Clear
2023-12-02,Hyderabad,19.61,12.02,26.89,3.61,87.8,10.14,1019.3,Cloudy
2023-10-07,Mumbai,24.99,17.11,30.35,0.17,67.36,13.23,1010.76,Clear
2022-12-11,Chennai,18.14,10.28,25.11,9.91,91.26,19.83,1017.23,Cloudy
2024-06-01,Chennai,34.88,30.38,40.97,6.35,51.51,9.07,1015.57,Clear
2022-03-25,Hyderabad,26.33,21.61,31.22,0.71,56.05,16.53,1001.96,Clear
2024-02-09,Chennai,25.75,18.06,33.34,3.98,65.01,6.86,1007.31,Clear
2022-05-01,Mumbai,38.32,29.92,45.51,3.09,52.61,15.28,1014.54,Hot
2023-11-13,Pune,21.91,13.13,28.24,0.34,78.93,11.13,1010.83,Clear
2024-03-16,Delhi,22.3,17.03,27.83,1.79,80.59,7.54,1009.53,Cloudy
2024-06-27,Hyderabad,40.76,31.84,47.16,4.24,52.24,16.06,1013.42,Hot
2024-11-05,Pune,18.17,9.82,22.26,0.92,81.03,13.03,1011.99,Cloudy
2023-07-06,Hyderabad,39.23,34.83,43.4,20.7,80.47,14.11,1017.71,Rainy
2023-01-25,Hyderabad,14.29,9.65,18.42,0.38,77.92,12.18,1012.58,Cold
2022-05-15,Mumbai,42.27,38.22,47.58,0.42,39.98,7.99,1010.59,Hot
2022-12-05,Chennai,24.27,19.9,31.32,1.8,63.63,13.65,1016.48,Clear
2024-02-11,Delhi,26.76,20.47,34.02,1.69,55.25,13.43,1017.1,Clear
2023-05-22,Delhi,36.29,30.27,42.52,,58.21,15.29,1010.48,Hot
2022-03-04,Mumbai,28.32,23.88,32.81,0.15,58.9,19.86,1012.18,Clear
2024-09-26,Bengaluru,26.05,18.78,30.09,20.58,98.0,11.87,1012.07,Rainy
2023-10-10,Pune,17.48,9.53,21.64,2.6,90.98,7.08,1012.06,Cold
2024-04-27,Delhi,32.07,27.66,36.95,0.18,80.47,12.73,1012.76,Cloudy
2023-01-26,Chennai,27.48,20.87,34.43,3.89,52.36,7.35,1008.66,Clear
2023-11-11,Mumbai,21.75,15.63,27.3,1.51,73.72,11.92,1013.45,Clear
2024-12-07,Delhi,14.93,10.07,22.85,2.38,83.73,17.36,1012.93,Cold
2024-01-12,Mumbai,26.74,20.86,32.88,0.57,57.77,8.57,1008.94,Clear
2022-04-26,Pune,33.19,25.1,39.22,2.71,56.73,9.24,1016.84,Clear
2024-12-10,Pune,21.45,17.32,27.86,0.67,59.28,11.9,1008.29,Clear
2024-11-24,Delhi,15.34,9.76,20.17,0.49,84.73,8.14,1014.51,Cold
2024-09-01,Chennai,36.38,31.08,44.36,8.09,64.21,11.22,1012.17,Hot
2023-07-22,Mumbai,32.36,24.89,38.43,27.58,91.06,5.75,1006.1,Rainy
2024-02-17,Pune,26.8,21.36,34.43,0.67,62.04,13.05,1010.35,Clear
2024-10-17,Hyderabad,23.65,16.46,29.1,2.21,71.52,5.92,1016.33,Clear
2023-09-14,Pune,31.63,27.4,36.98,24.63,90.53,10.72,1010.06,Rainy
2022-10-24,Pune,26.85,20.13,31.25,0.89,62.61,13.05,1005.39,Clear
2023-07-12,Hyderabad,34.45,28.88,41.54,11.19,70.15,11.91,1011.64,Rainy
2022-09-29,Delhi,26.7,18.3,31.71,10.81,71.73,9.9,1013.68,Rainy
2023-05-05,Mumbai,37.35,29.94,42.68,7.52,57.81,10.56,1008.36,Hot
2023-06-05,Hyderabad,37.32,29.26,45.06,6.2,72.43,13.15,1012.79,Hot
2023-11-22,Mumbai,26.17,19.4,33.78,0.81,70.04,7.29,1011.49,Clear
2024-01-22,Delhi,22.84,14.59,29.41,2.22,67.87,13.03,1008.64,Clear
2023-08-26,Mumbai,31.58,25.34,37.21,24.35,84.44,7.83,1016.34,Rainy
2024-03-26,Pune,30.97,23.11,38.34,1.4,71.13,7.82,1016.24,Clear
2022-07-13,Chennai,42.94,37.1,50.25,17.79,73.84,11.94,1015.74,Rainy
2023-01-30,Bengaluru,25.19,17.15,31.95,1.26,59.58,12.07,1004.34,Clear
2022-09-30,Hyderabad,26.35,21.25,31.52,28.08,98.0,9.47,1010.46,Rainy
2022-04-02,Pune,29.74,23.59,35.5,1.1,54.9,11.34,1015.97,Clear
2022-10-02,Mumbai,31.4,27.04,38.13,3.91,67.17,14.24,1013.18,Clear
2022-06-21,Bengaluru,30.44,24.16,36.4,20.06,84.22,12.32,1005.45,Rainy
2022-09-23,Pune,23.78,15.39,29.89,4.3,68.92,9.68,1023.29,Clear
2022-02-15,Chennai,27.91,23.09,33.81,0.22,55.92,15.63,1004.19,Clear
2023-03-07,Pune,33.16,25.88,38.52,0.5,40.94,10.13,1017.12,Clear
2022-09-29,Hyderabad,28.61,20.79,36.08,10.22,72.09,9.38,1022.0,Rainy
2022-02-17,Chennai,29.87,24.99,35.23,0.75,68.27,8.37,1019.24,Clear
2023-01-19,Bengaluru,18.23,11.48,23.9,0.45,75.99,11.77,1016.45,Clear
2023-09-06,Delhi,25.64,16.65,30.82,23.24,97.11,15.19,1010.69,Rainy
2022-08-09,Hyderabad,29.9,21.93,36.11,14.52,89.48,10.39,1008.28,Rainy
2023-12-26,Chennai,23.59,18.46,31.11,4.35,75.43,7.58,1014.61,Clear
2024-01-31,Hyderabad,23.45,19.2,30.73,1.05,69.38,12.06,1018.7,Clear
2024-08-03,Mumbai,31.91,23.44,37.47,14.0,59.64,8.87,1015.83,Rainy
2024-03-05,Hyderabad,31.33,25.9,38.04,2.14,67.59,8.2,1012.13,Clear
2022-02-28,Delhi,26.13,22.0,32.32,0.19,66.6,15.83,1006.94,Clear
2023-07-31,Hyderabad,38.61,31.19,43.04,15.77,67.61,17.11,1009.49,Rainy
2023-05-21,Bengaluru,35.22,29.19,40.96,4.17,48.87,16.03,1016.54,Hot
2022-03-10,Mumbai,27.99,22.18,34.58,3.11,62.64,11.05,1009.71,Clear
2023-03-12,Hyderabad,28.58,21.98,34.65,0.49,51.98,11.92,1008.63,Clear
2022-10-16,Hyderabad,28.8,24.05,34.45,0.56,57.78,3.31,1011.9,Clear
2023-05-18,Pune,29.51,22.16,33.61,0.56,58.7,16.31,1012.89,Clear
2023-06-27,Bengaluru,33.6,29.15,37.95,4.99,63.37,10.04,1016.3,Clear
2022-11-29,Bengaluru,18.33,11.53,22.73,2.68,78.05,18.02,1021.45,Clear
2024-09-01,Bengaluru,21.88,13.85,28.81,3.24,78.59,15.42,1015.17,Clear
2023-02-12,Pune,20.34,11.9,27.4,2.14,82.99,10.86,1016.79,Cloudy
2022-11-26,Delhi,24.93,20.2,30.17,0.7,56.82,18.57,1012.22,Clear
2022-05-31,Mumbai,34.98,28.76,42.45,2.22,46.95,12.6,1013.82,Clear
2022-10-17,Delhi,23.2,18.2,30.8,5.14,75.27,19.04,1007.8,Clear
2024-09-17,Pune,26.74,19.64,34.65,1.5,55.55,12.4,1008.06,Clear
2023-06-13,Chennai,42.65,35.19,47.85,10.08,54.61,14.24,1017.36,Rainy
2022-03-09,Delhi,25.19,20.88,32.69,4.82,63.57,6.82,1010.09,Clear
2023-04-10,Delhi,28.89,20.12,33.7,0.63,50.05,6.9,1013.86,Clear
2023-03-04,Delhi,25.36,17.74,31.89,0.99,75.78,5.4,1014.08,Clear
2022-08-02,Bengaluru,33.34,25.89,41.08,5.12,67.65,10.49,1011.56,Clear
2024-05-09,Mumbai,37.92,32.5,41.92,0.46,51.48,9.18,1013.8,Hot
2024-10-25,Bengaluru,22.61,13.9,29.52,1.1,55.02,13.95,1017.06,Clear
2023-02-11,Delhi,22.78,17.7,28.72,0.69,77.24,7.84,1015.3,Clear
2023-11-16,Delhi,,6.52,17.78,0.63,96.85,3.12,1014.09,Cold
2023-01-02,Mumbai,27.86,23.6,33.68,3.77,74.56,19.85,1012.02,Clear
2022-12-03,Pune,22.41,15.68,26.75,1.06,75.93,10.51,1002.64,Clear
2022-08-05,Hyderabad,30.09,22.73,37.99,3.38,58.23,14.52,1007.2,Clear
2023-11-15,Pune,19.61,12.18,27.23,3.83,66.15,10.11,1011.09,Clear
2023-09-12,Bengaluru,33.15,27.22,37.83,5.64,60.41,11.48,1009.54,Clear
2023-10-14,Delhi,24.77,18.81,29.42,4.66,69.8,9.47,1009.38,Clear
2023-12-24,Pune,22.37,13.88,30.25,1.55,67.65,5.47,1009.19,Clear
2024-06-26,Bengaluru,33.01,28.06,40.0,35.47,98.0,9.96,1005.16,Heavy Rain
2024-04-21,Mumbai,,26.87,41.55,3.18,50.51,10.45,1023.96,Clear
2022-04-04,Pune,29.46,24.52,35.5,3.41,64.0,8.27,1008.18,Clear
2022-06-25,Mumbai,37.98,29.02,45.39,21.0,73.96,16.67,1014.84,Rainy
2024-08-04,Hyderabad,32.84,25.01,37.37,2.82,55.03,13.29,1011.72,Clear
2023-10-13,Bengaluru,25.37,21.28,31.3,2.22,62.21,14.1,1013.91,Clear
2024-09-24,Pune,24.72,18.75,29.12,2.78,75.71,10.76,999.98,Clear
2022-06-22,Bengaluru,33.05,28.65,39.74,4.37,54.36,18.82,1016.62,Clear
2024-07-09,Hyderabad,35.04,30.48,42.81,22.09,80.44,13.15,1016.23,Rainy
2024-11-14,Delhi,24.86,20.82,30.85,1.67,63.99,13.76,1003.42,Clear
2024-10-27,Mumbai,25.13,19.84,30.04,1.02,41.13,8.92,1009.34,Clear
2023-07-17,Delhi,28.43,20.27,32.79,16.02,82.9,15.23,1015.99,Rainy
2022-10-28,Mumbai,24.92,18.94,32.6,0.59,56.59,5.59,1013.24,Clear
2023-01-12,Pune,21.35,13.86,27.73,2.64,79.71,9.65,1017.45,Clear
2022-10-11,Mumbai,30.81,25.33,35.35,4.02,67.98,7.24,1020.21,Clear
2023-04-23,Chennai,36.54,31.38,41.5,4.11,51.81,9.27,1012.48,Hot
2024-05-01,Delhi,35.12,27.23,42.14,,56.11,8.48,1018.83,Hot
2023-10-19,Chennai,27.99,23.69,35.68,0.94,71.99,11.99,1009.41,Clear
2023-12-19,Pune,20.32,12.32,26.26,0.28,74.08,17.11,1010.14,Clear
2022-06-25,Pune,39.13,32.41,44.08,12.8,53.14,13.1,1004.54,Rainy
2022-12-07,Bengaluru,16.7,10.43,24.01,0.15,75.45,13.93,1019.84,Cold
2022-09-29,Bengaluru,26.16,20.78,32.41,3.6,68.88,8.64,1004.49,Clear
2024-03-13,Hyderabad,30.57,22.27,34.82,1.76,63.56,15.98,1014.58,Clear
2022-05-02,Delhi,34.75,30.18,40.64,1.9,44.65,8.31,1011.64,Clear
2024-07-01,Pune,34.93,30.28,42.51,4.32,62.65,17.18,1010.54,Clear
2023-06-03,Bengaluru,34.08,29.34,40.53,19.96,75.59,11.87,1004.43,Rainy
2023-10-21,Delhi,21.73,16.08,28.08,0.12,77.16,10.8,1013.02,Clear
2023-06-11,Chennai,35.92,31.69,42.61,9.34,51.62,5.63,1011.49,Hot
2022-01-19,Bengaluru,22.44,14.51,29.64,0.76,74.8,6.79,1016.77,Clear
2023-08-21,Delhi,33.73,28.87,39.54,16.31,81.35,10.29,1002.89,Rainy
2022-04-10,Mumbai,35.22,27.97,42.54,0.08,61.12,18.28,1006.98,Hot
2024-05-20,Chennai,32.69,25.16,37.64,3.34,67.01,9.16,1016.39,Clear
2024-01-15,Mumbai,28.14,21.91,35.48,5.3,80.14,2.74,1017.63,Cloudy
2023-12-27,Chennai,21.8,16.8,28.37,1.56,67.22,16.56,1006.85,Clear
2023-04-26,Mumbai,31.91,25.91,39.16,0.39,64.58,16.73,1011.46,Clear
2024-01-20,Hyderabad,15.05,7.06,22.75,0.76,98.0,15.17,1011.54,Cold
2024-07-21,Chennai,39.7,31.83,45.74,36.67,98.0,13.6,1014.73,Heavy Rain
2022-09-13,Hyderabad,30.74,25.49,38.68,1.6,47.78,10.98,1007.41,Clear
2022-03-03,Pune,28.63,20.32,34.12,2.43,58.4,12.2,1011.04,Clear
2022-12-08,Pune,27.56,19.65,32.81,5.71,69.91,12.29,1015.19,Clear
2023-10-28,Chennai,28.41,24.41,32.72,1.19,55.44,15.72,1016.06,Clear
2023-02-07,Mumbai,23.14,18.28,29.42,1.41,69.44,13.8,1009.85,Clear
2022-01-04,Delhi,25.17,20.98,30.21,1.97,65.43,8.17,1009.12,Clear
2024-08-07,Mumbai,33.6,26.83,38.92,5.89,51.33,16.72,1015.66,Clear
2024-08-29,Pune,32.05,25.64,39.06,6.73,58.08,12.67,1014.25,Clear
2024-03-08,Chennai,30.08,24.08,34.94,2.8,53.41,16.27,1016.45,Clear
2022-08-01,Hyderabad,30.29,25.21,38.24,20.31,92.26,14.69,1011.82,Rainy
2023-10-31,Mumbai,22.41,17.02,30.14,2.97,86.36,15.88,1012.42,Cloudy
2022-08-07,Mumbai,32.47,26.82,39.5,2.87,58.77,10.83,1004.18,Clear
2024-05-16,Pune,33.3,27.58,37.58,0.75,39.62,14.51,1010.54,Clear
2024-01-13,Delhi,25.99,17.12,33.26,2.21,61.2,14.35,1007.38,Clear
2024-05-23,Delhi,32.74,26.94,40.13,1.18,43.04,10.83,1010.94,Clear
2022-01-22,Delhi,15.64,6.93,22.42,1.78,85.55,11.08,1010.87,Cold
2022-09-15,Bengaluru,24.66,20.11,32.09,7.77,74.35,9.71,1016.97,Clear
2024-06-30,Delhi,39.46,32.98,45.17,11.35,53.18,12.74,1008.11,Rainy
2022-01-14,Hyderabad,22.91,17.64,27.7,2.41,67.64,12.31,1010.48,Clear
2024-11-30,Bengaluru,12.88,7.89,19.18,3.53,86.43,20.46,1005.56,Cold
2024-11-15,Pune,24.69,17.73,32.68,0.86,60.17,8.39,1016.72,Clear
2024-02-17,Mumbai,23.43,16.99,29.48,0.89,56.8,13.19,1012.7,Clear
2022-05-07,Bengaluru,35.71,31.26,42.49,1.6,55.05,10.2,1014.72,Hot
2024-02-23,Hyderabad,24.37,16.1,28.9,2.27,66.76,10.61,1020.13,Clear
2023-08-05,Bengaluru,30.5,22.7,36.39,7.19,73.07,7.51,1011.1,Clear
2023-01-31,Pune,23.97,19.87,30.14,1.14,71.69,13.95,1020.52,Clear
2023-05-15,Bengaluru,31.61,26.18,36.67,2.37,64.8,14.86,1007.96,Clear
2023-05-05,Chennai,37.17,32.26,44.92,1.09,46.75,10.81,1006.45,Hot
2023-07-30,Hyderabad,34.22,28.74,39.09,9.61,74.59,9.3,1009.71,Clear
2023-06-26,Hyderabad,37.6,33.51,42.61,13.91,65.63,10.88,1014.97,Rainy
2022-07-23,Bengaluru,33.02,25.97,40.14,21.26,89.8,17.19,1010.82,Rainy
2023-06-02,Mumbai,41.44,37.16,47.88,7.01,41.18,10.19,1008.05,Hot
2023-04-07,Delhi,31.87,25.61,38.64,2.35,74.98,11.47,1009.04,Clear
2022-05-22,Hyderabad,32.77,24.74,37.05,4.32,69.32,16.18,1017.21,Clear
2022-02-10,Bengaluru,23.85,19.17,30.53,0.88,77.33,10.75,1011.98,Clear
2022-04-29,Hyderabad,34.05,26.19,40.62,1.86,52.11,5.44,1013.78,Clear
2024-08-08,Chennai,38.3,34.16,45.73,28.38,90.36,9.77,1009.44,Rainy
2023-12-26,Delhi,18.09,10.49,24.01,0.73,76.62,15.0,1002.16,Clear
2024-11-09,Delhi,18.96,13.08,24.29,3.16,68.4,10.34,1003.45,Clear
2023-07-23,Mumbai,41.23,34.81,48.41,8.8,61.36,9.81,1008.2,Hot
2022-12-27,Mumbai,22.29,16.67,29.88,0.97,75.21,10.83,1009.65,Clear
2024-09-14,Bengaluru,26.84,22.82,32.85,30.62,98.0,9.38,1015.9,Rainy
2024-06-16,Hyderabad,34.41,26.74,39.51,10.98,64.18,11.86,1008.36,Rainy
2024-01-30,Mumbai,27.21,22.72,33.11,0.57,57.61,14.64,1004.06,Clear
2024-07-26,Delhi,35.63,27.86,41.68,19.87,75.66,19.28,1016.54,Rainy
2023-12-23,Chennai,23.65,15.02,28.51,0.22,56.6,6.12,1003.95,Clear
2024-08-21,Hyderabad,28.59,20.65,35.09,6.16,65.17,11.47,1017.99,Clear
2024-10-14,Bengaluru,21.21,12.95,25.75,0.39,65.31,19.21,1006.14,Clear
2022-08-03,Mumbai,33.05,28.3,37.96,18.37,77.33,7.94,1012.31,Rainy
2022-02-18,Bengaluru,28.15,20.04,32.88,3.94,58.42,14.05,1011.67,Clear
2023-05-17,Bengaluru,29.53,25.37,36.83,0.23,53.18,15.6,1014.95,Clear
2023-07-25,Bengaluru,29.82,24.86,35.49,10.19,74.1,13.13,1004.53,Rainy
2024-04-13,Hyderabad,30.22,22.57,36.75,6.68,62.77,7.98,1017.43,Clear
2023-04-13,Bengaluru,25.48,17.64,29.88,2.44,59.26,14.09,1014.03,Clear
2022-02-22,Delhi,26.66,22.1,33.39,0.83,68.88,13.77,1016.36,Clear
2023-12-27,Mumbai,22.59,14.05,30.42,1.39,65.01,7.25,1010.01,Clear
2023-10-21,Chennai,25.79,20.29,32.81,3.97,68.95,14.18,1016.11,Clear
2022-02-19,Mumbai,28.07,22.95,35.92,0.82,62.11,15.93,1014.37,Clear
2024-02-11,Hyderabad,22.06,16.67,27.82,2.06,75.56,3.39,1018.77,Clear
2024-06-06,Mumbai,32.9,24.02,38.23,5.77,63.13,15.67,1015.44,Clear
2022-10-12,Chennai,31.26,23.46,38.04,0.54,49.74,12.17,1016.12,Clear
2022-05-29,Hyderabad,36.4,28.44,42.71,0.14,41.5,13.55,1016.76,Hot
2023-06-01,Mumbai,37.55,29.55,42.27,2.92,48.25,15.2,1006.45,Hot
2023-04-11,Bengaluru,28.9,20.32,33.07,4.17,63.85,11.0,999.86,Clear
2022-05-20,Mumbai,37.56,33.41,42.59,3.5,50.62,10.07,1019.87,Hot
2023-03-02,Delhi,29.12,22.15,34.25,1.81,56.7,16.75,1018.73,Clear
2024-09-08,Hyderabad,25.76,20.86,31.72,12.34,75.31,16.73,1011.87,Rainy
2022-01-09,Hyderabad,24.21,19.04,29.54,1.13,68.77,7.65,1023.41,Clear
2022-08-20,Bengaluru,31.81,22.85,36.17,38.78,98.0,10.36,1011.38,Heavy Rain
2023-04-09,Mumbai,26.5,20.09,32.04,1.04,65.63,18.78,1021.49,Clear
2023-05-28,Hyderabad,30.06,25.67,34.5,1.68,49.67,17.66,1020.98,Clear
2024-03-22,Hyderabad,26.38,22.38,31.98,5.33,59.44,8.28,1010.4,Clear
2023-08-18,Mumbai,32.98,26.23,37.75,16.8,76.74,16.72,1014.98,Rainy
2023-03-27,Mumbai,31.01,26.7,36.37,0.22,56.46,7.39,1003.56,Clear
2024-12-26,Delhi,19.19,11.67,25.94,0.65,79.4,10.65,1010.04,Clear
2024-06-04,Delhi,32.38,26.03,38.99,19.05,89.12,20.85,1010.05,Rainy
2022-11-09,Mumbai,22.85,15.38,29.77,0.79,74.15,9.77,1006.5,Clear
2022-02-07,Hyderabad,25.44,19.41,32.36,0.76,72.25,11.58,1015.06,Clear
2024-06-02,Hyderabad,36.05,30.45,40.9,2.55,47.46,13.45,1003.13,Hot
2023-03-28,Mumbai,24.62,17.32,30.39,0.18,67.05,14.04,1024.22,Clear
2022-12-15,Chennai,21.92,12.94,27.36,2.09,74.32,7.83,1010.24,Clear
2024-06-09,Mumbai,42.54,37.79,48.83,15.79,59.61,8.95,1008.2,Rainy
2024-10-13,Hyderabad,23.52,17.5,30.62,0.14,67.52,,1017.85,Clear
2023-02-15,Pune,25.39,16.95,32.79,0.73,63.03,12.91,1018.49,Clear
2023-11-15,Chennai,21.87,15.05,29.74,6.71,88.38,5.28,1011.68,Cloudy
2023-11-24,Chennai,22.87,15.24,28.21,0.35,76.43,17.85,1007.47,Clear
2024-09-26,Mumbai,29.24,21.12,33.99,4.45,72.48,16.19,1007.27,Clear
2023-01-25,Mumbai,21.43,15.53,28.64,4.49,72.78,9.08,1015.79,Clear
2022-05-19,Delhi,36.72,32.24,42.8,4.49,55.12,12.5,1008.96,Hot
2023-01-16,Pune,22.74,14.92,28.46,0.35,65.66,9.05,1011.72,Clear
2022-02-18,Delhi,27.97,22.43,32.58,0.34,53.35,10.77,1012.03,Clear
2023-03-22,Chennai,29.45,20.59,36.75,1.42,47.7,6.35,1010.14,Clear
